7.5,7
5.0,5
2.0,97
5.5,16
4.0,4
4.5,4
5.5,7
4.5,9
4.0,7
6.0,97
4.0,1
5.0,4
4.0,46
5.0,40
4.0,40
6.0,37
2.5,1
6.5,25
3.5,193
5.0,4
6.0,91
3.0,37
3.5,46
3.5,40
2.5,1
3.5,4
4.5,4
5.5,40
3.5,37
4.5,2
3.0,1
4.0,49
4.5,6
8.0,55
5.5,7
4.0,7
6.0,49
5.5,16
5.5,4
4.5,136
2.5,1
4.5,1
6.0,10
6.0,73
4.0,155
5.0,23
7.0,10
6.5,61
3.0,10
5.0,43
5.0,43
4.0,4
4.0,100
5.5,25
3.5,61
4.5,10
3.0,58
5.5,13
6.0,16
2.5,259
6.5,49
5.0,7
6.0,7
4.5,7
4.0,1
5.0,17
6.0,41
3.0,1
7.0,23
6.0,64
6.5,98
5.0,5
3.5,97
5.0,46
4.0,1
5.0,4
4.5,22
4.5,166
6.0,73
4.5,29
3.5,5
6.0,49
5.0,18
4.5,31
4.5,36
7.0,4
4.0,7
3.5,44
6.0,79
4.5,22
4.5,28
4.5,10
5.5,7
5.5,4
4.5,13
3.5,1
5.0,25
4.5,4
4.0,16
4.5,256
4.0,1
5.0,25
3.5,16
3.5,1
7.5,7
3.5,4
5.5,2
3.5,19
4.5,4
5.0,31
2.5,1
4.0,1
5.0,7
2.0,4
5.5,25
7.5,154
2.5,3
5.5,13
5.0,183
6.5,26
3.5,1
5.0,160
7.0,20
3.5,4
3.5,85
5.5,7
5.0,90
4.5,28
4.5,3
6.0,5
6.0,43
5.5,7
5.0,49
1.0,7
5.0,4
3.0,121
4.0,4
4.0,15
6.5,41
6.0,5
4.0,82
4.0,4
6.0,37
6.5,7
5.5,94
4.5,4
2.5,2
6.5,19
4.0,7
5.5,22
4.5,13
4.5,7
2.5,1
7.5,70
5.0,58
5.5,28
5.0,85
2.5,10
4.0,1
2.0,40
5.0,4
3.5,5
6.5,19
3.0,7
5.0,121
5.0,37
3.0,1
5.0,22
5.5,85
4.0,13
6.5,3
3.5,13
4.5,0
3.5,91
5.0,62
2.0,2
4.0,17
6.0,25
4.5,13
4.0,4
4.5,4
4.5,1
4.5,74
4.0,7
6.0,22
6.0,5
5.0,95
5.0,15
4.5,94
2.5,1
3.5,7
5.5,7
6.5,4
4.5,22
4.5,31
4.0,4
4.5,49
3.0,4
3.0,1
6.0,13
4.0,34
4.0,2
5.5,133
2.0,1
3.5,4
5.0,6
4.0,10
5.0,4
5.0,55
4.0,19
4.5,5
2.5,1
4.0,192
5.5,19
3.5,121
4.0,151
3.0,97
4.5,106
5.0,7
2.5,1
5.0,32
5.0,5
5.5,6
4.0,79
4.0,73
4.5,38
4.0,40
3.5,73
4.5,7
5.0,40
5.5,17
4.0,100
4.5,4
4.0,4
5.0,50
4.5,19
5.5,7
5.5,22
5.0,4
4.5,3
5.5,30
5.5,7
6.5,89
6.0,29
5.5,25
6.0,10
5.5,4
5.5,55
1.0,1
4.5,100
5.0,13
5.0,19
6.0,100
6.0,5
5.0,64
4.0,81
4.5,7
6.5,25
4.0,1
3.5,31
5.5,4
5.0,2
6.5,37
4.0,40
6.0,10
5.5,50
3.0,4
6.5,121
4.0,156
5.5,64
4.5,73
5.0,3
4.5,2
4.5,7
1.5,4
7.5,5
6.5,8
7.0,13
5.5,4
4.0,17
4.5,169
7.0,6
5.0,11
4.5,82
4.5,292
4.0,175
6.5,10
3.5,1
4.0,79
4.5,0
4.5,1
4.0,13
3.5,69
4.0,130
6.0,40
5.5,64
7.0,94
4.5,27
4.5,2
5.0,67
4.5,4
5.5,11
4.5,1
6.5,130
6.0,4
3.0,98
4.5,187
6.0,9
6.0,4
3.5,109
5.5,55
6.0,19
6.0,118
5.5,7
5.0,7
6.0,22
4.0,1
4.0,11
4.5,56
3.0,0
4.0,4
5.5,64
4.0,4
6.0,64
5.0,4
6.0,52
6.5,67
3.5,7
3.5,4
6.0,58
5.5,8
4.5,4
4.5,4
5.5,20
4.5,121
4.5,7
4.5,28
3.5,68
4.5,106
6.5,7
4.5,10
4.5,3
3.0,4
3.5,19
3.5,43
4.5,4
3.5,11
3.0,13
3.0,1
4.5,64
6.5,15
6.5,4
4.5,19
4.5,166
6.5,7
5.5,85
2.5,1
6.5,7
2.0,103
5.0,142
3.5,28
4.0,4
5.5,192
4.0,4
3.5,1
6.0,11
5.5,2
2.0,1
3.5,1
6.0,11
4.0,52
4.5,4
4.5,4
3.0,79
5.0,208
2.0,4
2.0,1
4.5,4
3.5,7
4.0,1
2.5,3
5.0,16
5.5,163
3.5,28
5.5,68
4.5,4
6.5,115
6.5,94
4.5,76
2.0,22
5.5,13
5.0,1
3.5,23
3.5,22
5.5,13
4.5,13
5.0,4
6.0,9
5.5,24
4.0,19
5.0,34
5.0,19
6.0,37
4.5,133
3.5,26
5.5,42
4.5,164
4.0,16
4.5,10
7.0,10
5.0,7
6.0,4
7.0,7
3.5,1
5.5,16
3.5,1
5.0,19
4.0,133
6.5,34
3.5,1
2.0,7
5.0,91
3.0,0
3.0,24
4.0,136
2.5,1
7.0,40
3.5,4
4.0,158
3.0,1
6.0,107
4.0,1
3.5,7
5.5,25
7.0,121
2.0,1
6.0,172
6.0,136
6.0,19
6.0,7
6.5,23
4.5,210
3.0,80
6.5,55
3.5,29
5.0,58
5.0,313
6.5,26
5.0,22
5.0,64
4.5,49
5.0,4
5.5,11
5.0,49
4.0,19
5.5,7
3.5,4
6.0,115
5.5,10
4.5,10
5.5,14
4.5,5
5.5,103
5.0,124
4.5,4
4.5,4
4.0,38
5.5,4
3.0,4
5.5,34
4.0,4
6.0,22
4.5,56
4.5,151
7.0,19
5.0,238
4.0,1
2.0,136
4.0,1
3.0,88
3.0,1
5.5,52
4.0,4
6.5,31
6.5,102
4.5,7
3.0,0
5.0,6
5.0,63
5.5,38
5.0,28
3.5,89
6.0,3
5.0,13
3.5,14
4.0,4
6.0,23
5.5,121
3.5,2
3.5,1
4.5,61
6.5,54
6.5,62
7.0,112
5.5,22
7.0,25
3.5,46
3.0,0
3.5,46
6.0,4
6.5,4
6.0,19
7.0,85
4.5,10
6.0,4
5.0,4
6.5,10
4.5,19
5.0,10
2.5,4
5.5,4
5.5,4
4.5,1
5.5,25
3.0,25
2.5,6
6.0,91
5.0,36
4.0,4
6.5,4
5.0,31
7.5,20
7.0,73
4.5,16
4.0,46
3.5,19
5.0,1
6.5,16
5.5,19
4.0,25
6.0,7
4.0,67
3.5,38
6.5,108
4.0,1
6.5,17
7.0,142
4.5,5
5.0,3
5.0,100
6.5,7
5.0,7
2.5,1
5.0,49
3.0,25
4.5,82
4.0,22
5.0,3
6.5,10
5.0,33
5.5,8
4.0,148
6.0,33
4.5,22
7.0,22
5.5,3
4.0,7
4.5,20
2.5,130
5.0,6
2.5,2
4.0,2
5.0,28
5.5,43
4.0,2
4.5,28
5.5,85
5.0,2
3.5,37
4.5,4
5.0,3
4.0,4
5.5,19
3.5,19
2.5,4
5.5,43
5.0,4
3.5,4
5.0,19
6.5,4
3.5,3
4.5,2
4.5,13
6.0,10
5.0,16
4.5,14
3.5,32
3.0,34
3.5,6
3.0,4
3.5,7
5.0,36
3.5,15
4.5,4
5.0,7
5.5,31
5.0,7
6.0,25
2.5,1
6.0,7
4.0,22
2.5,1
6.0,5
5.5,2
3.5,25
5.5,193
4.5,7
3.0,1
5.0,25
6.0,170
4.0,58
5.5,28
6.0,47
4.0,1
7.0,85
3.5,16
6.0,37
2.5,10
5.5,106
4.0,28
3.0,10
4.0,25
6.0,13
3.5,3
4.0,4
3.0,25
3.0,94
6.5,34
7.0,7
5.0,8
4.5,1
5.0,277
5.0,3
7.0,85
6.5,51
7.0,58
5.5,31
6.5,22
3.5,2
5.5,43
6.0,118
5.5,40
3.5,1
3.5,2
6.0,43
5.0,62
6.5,10
2.5,2
5.5,6
5.5,4
3.5,4
5.0,22
3.5,1
3.5,100
3.5,13
4.0,67
4.0,7
5.0,7
6.0,4
3.5,94
5.5,7
3.5,77
3.5,97
4.5,25
5.0,106
6.5,11
6.5,10
6.0,4
3.0,100
4.0,25
4.0,3
7.0,106
4.0,4
5.5,143
6.5,25
4.0,64
4.0,4
5.5,31
2.0,70
2.5,37
3.0,1
5.5,57
6.0,7
5.5,23
5.0,140
6.0,66
5.5,18
4.5,4
5.0,64
4.5,7
3.0,16
5.0,4
5.0,16
4.0,25
5.5,40
3.5,109
6.0,4
4.0,13
5.5,77
4.0,88
6.5,205
3.5,70
3.0,2
4.0,43
2.5,3
4.5,4
5.0,10
6.5,21
6.0,3
4.0,1
3.5,1
3.5,1
5.0,202
5.5,22
4.0,19
4.5,7
7.0,5
5.0,19
6.0,3
5.5,10
4.0,4
3.5,1
4.5,31
3.5,16
4.0,4
5.0,7
6.5,82
3.5,136
4.0,4
2.5,0
3.5,1
4.0,35
3.5,1
4.0,35
4.5,3
4.0,115
4.0,43
5.5,4
5.5,2
5.0,4
3.0,13
2.5,4
3.5,3
5.5,67
4.5,1
5.0,4
5.5,19
4.0,40
4.5,4
4.5,5
5.0,5
4.5,73
4.0,22
2.5,1
4.0,34
5.5,52
5.5,5
3.5,2
3.5,1
6.0,40
3.5,1
3.0,10
5.0,2
5.0,10
5.5,7
7.0,82
2.0,1
5.5,55
4.5,133
4.0,22
5.5,202
4.5,19
5.0,118
4.0,31
5.5,151
5.5,141
4.5,21
3.0,2
4.5,175
4.5,14
6.0,10
5.0,70
3.0,40
4.5,25
7.0,13
6.0,94
7.5,49
4.0,16
6.5,37
5.5,35
3.5,6
5.0,148
5.0,4
5.0,46
4.0,4
3.5,1
4.5,28
5.5,7
3.0,37
4.0,4
5.5,70
5.0,4
3.0,220
6.0,40
4.0,19
5.0,37
6.0,25
5.5,88
4.5,13
4.5,119
5.5,83
5.5,10
5.5,4
5.5,19
5.0,175
6.0,7
8.0,31
3.5,25
4.5,6
3.5,97
5.5,37
5.0,49
2.5,2
3.5,3
5.0,64
5.0,4
4.0,9
4.0,4
4.5,58
5.0,31
3.0,61
4.0,2
4.5,5
4.0,4
6.0,259
6.0,19
3.0,7
6.0,44
5.5,7
3.5,40
3.5,4
3.5,4
7.0,22
4.5,106
6.5,61
1.5,10
6.5,4
5.5,1
4.0,166
3.0,62
4.5,247
5.0,7
4.0,23
4.0,61
3.5,2
4.0,109
5.5,16
4.0,4
3.5,64
2.5,2
3.0,19
4.5,2
3.5,2
2.5,1
3.0,62
4.0,4
3.0,3
6.5,136
3.5,1
4.0,52
6.5,55
4.0,4
4.5,13
7.0,7
3.5,2
6.0,98
7.5,70
5.0,97
5.5,10
6.5,12
5.0,7
3.5,1
5.5,94
4.5,40
4.5,76
6.0,103
5.0,13
4.0,2
7.5,20
5.5,5
4.0,2
6.0,10
4.5,37
4.5,128
5.5,67
5.0,5
6.0,36
4.5,77
5.5,217
5.0,226
2.5,3
4.5,10
6.0,10
6.0,56
3.5,22
2.5,16
4.5,49
4.5,202
5.5,67
3.5,170
5.0,20
3.5,35
5.0,16
6.0,34
6.0,43
3.0,1
6.5,6
3.0,4
5.0,268
3.0,31
6.5,103
7.5,61
5.5,146
7.0,8
3.0,1
4.5,70
7.5,15
3.5,77
5.0,40
3.5,226
8.0,43
3.5,55
4.5,118
5.0,4
4.5,1
5.0,4
4.5,3
3.0,7
3.5,10
6.0,6
5.0,200
4.5,67
5.0,7
3.5,3
5.5,48
3.0,34
5.0,7
5.0,22
4.5,7
2.0,2
5.0,2
5.0,10
6.5,19
2.0,0
4.5,5
4.5,37
4.5,53
3.5,39
6.0,17
6.5,4
5.0,254
5.0,6
3.5,5
5.0,21
5.0,10
4.5,91
4.5,4
5.0,1
5.0,4
5.0,158
5.0,41
5.5,4
5.0,4
6.0,97
5.0,10
4.5,82
5.5,34
4.5,52
4.0,199
4.0,16
5.5,76
6.0,160
6.0,16
5.0,4
4.0,2
6.0,7
5.5,2
4.5,7
3.0,4
5.5,316
3.0,7
5.0,28
5.0,4
6.5,5
7.0,70
3.5,2
5.0,7
3.5,43
5.5,10
3.0,19
6.0,4
4.0,49
5.0,13
4.0,16
4.0,19
6.0,82
4.0,97
4.5,8
4.0,4
2.5,4
5.0,51
4.0,193
3.0,2
3.0,22
5.5,8
5.5,16
4.5,32
4.5,7
4.0,58
5.5,4
4.0,1
5.0,4
4.5,283
5.0,109
4.0,1
5.5,4
4.5,4
5.0,37
4.0,22
4.5,7
3.5,94
4.5,169
6.0,106
3.5,19
2.5,1
5.0,178
4.5,2
4.0,1
4.0,138
3.0,10
5.5,16
2.5,53
3.0,0
4.5,65
4.5,4
4.5,100
3.5,1
2.0,1
4.0,7
6.0,14
5.0,34
5.5,28
5.5,223
5.5,3
4.5,11
4.0,2
4.5,7
5.0,44
3.5,28
5.5,153
5.0,10
5.0,10
2.5,1
4.5,13
5.5,20
5.5,31
6.0,16
8.5,8
4.0,7
4.5,46
5.5,16
6.0,76
4.0,25
2.5,1
3.5,3
5.0,97
7.5,4
4.0,67
5.5,4
3.0,40
7.5,30
5.0,58
4.0,43
5.5,73
5.0,10
3.0,2
5.0,4
4.0,48
5.5,14
3.0,1
3.0,4
4.0,172
3.5,32
4.0,25
5.0,6
4.0,127
6.0,31
5.5,49
3.0,4
3.0,1
5.5,28
5.0,1
5.5,7
1.5,55
5.5,51
4.5,2
7.5,16
5.0,70
6.5,207
3.0,4
3.5,7
5.5,32
4.5,4
4.0,2
3.5,7
5.0,10
3.0,1
5.0,40
5.0,5
4.5,16
3.0,4
5.0,34
4.0,27
5.0,10
6.0,7
4.0,10
5.5,73
4.0,4
5.0,28
5.5,3
4.0,23
4.5,3
3.0,2
5.0,4
4.0,1
3.0,10
5.0,22
5.5,2
4.5,1
4.5,52
3.5,3
5.0,4
5.5,43
3.5,2
5.0,34
5.5,64
3.0,10
4.0,185
4.0,209
5.5,70
6.5,46
5.5,115
5.0,10
6.0,121
4.5,44
3.0,22
4.5,19
6.0,112
6.0,13
1.5,0
2.5,2
4.5,7
5.0,10
6.5,79
4.0,55
2.0,262
5.0,10
5.5,28
3.0,109
4.0,75
5.5,64
4.0,34
5.0,43
5.5,7
5.0,94
5.0,4
3.0,94
5.0,83
2.0,1
4.5,37
3.0,2
3.5,64
3.5,15
4.5,103
5.0,4
4.5,142
4.0,1
4.5,55
2.0,1
4.0,61
4.5,176
5.0,31
5.5,16
6.0,35
4.5,25
6.0,123
5.0,49
6.5,13
4.5,97
3.5,2
4.0,79
3.5,1
5.0,23
3.5,115
6.0,116
3.0,13
3.5,4
6.5,2
4.5,154
6.0,49
6.0,46
5.5,59
5.0,19
5.5,97
2.0,4
4.5,2
6.0,190
6.0,22
5.5,26
5.5,3
4.0,52
4.5,4
5.0,181
3.5,1
2.5,50
4.0,3
3.0,1
5.5,4
6.0,4
7.0,31
4.0,16
5.0,26
8.5,7
4.0,88
5.0,6
6.0,25
6.0,4
4.5,104
4.5,10
2.5,35
4.5,13
3.5,4
4.5,4
5.0,1
5.0,16
3.5,2
4.0,3
4.0,10
6.0,16
5.5,28
4.0,36
4.5,22
4.5,62
5.0,4
3.5,47
5.0,91
5.5,13
4.5,40
5.0,70
5.5,10
6.0,42
5.0,4
3.5,4
2.5,1
3.5,4
5.5,4
4.0,4
4.5,3
4.5,10
4.0,10
6.5,9
3.0,1
5.0,19
5.5,85
5.5,115
5.0,7
4.5,41
4.5,99
4.0,4
3.0,1
7.5,76
5.5,7
3.0,31
5.5,55
4.5,2
4.0,13
4.0,7
5.5,6
5.5,2
3.0,22
3.5,27
6.0,26
2.5,2
6.0,154
4.5,8
6.5,6
5.0,3
5.0,4
3.5,28
4.5,1
5.5,73
3.0,13
3.5,10
4.5,55
4.5,13
7.0,139
3.5,2
6.0,4
4.5,40
5.5,70
5.0,8
4.0,102
5.5,63
3.5,4
6.5,14
3.5,3
3.5,1
3.5,2
7.0,4
6.0,5
4.5,6
4.5,226
4.5,7
3.0,1
3.0,1
6.0,13
5.0,107
5.5,340
3.5,46
4.0,2
6.0,7
4.0,82
7.0,7
3.5,34
5.5,172
4.0,13
6.5,64
5.0,6
5.5,7
4.0,1
3.5,1
3.0,52
3.0,25
5.5,22
2.0,1
2.5,1
6.0,19
3.5,19
3.0,19
4.0,4
5.0,109
4.5,4
5.0,19
5.5,10
3.0,0
5.5,7
4.5,7
6.5,10
4.5,7
5.0,4
6.5,43
5.5,4
5.5,8
4.0,4
5.0,45
1.5,1
5.5,4
6.5,88
4.0,22
4.5,7
6.0,31
3.5,1
3.0,49
4.5,2
5.5,4
3.5,1
6.0,13
4.0,2
5.0,10
3.0,100
4.5,83
5.0,79
1.5,1
5.0,19
3.5,13
6.0,7
5.0,46
5.0,117
3.5,2
2.0,7
2.5,4
2.0,1
3.5,22
4.0,5
4.0,4
3.0,4
4.5,95
5.5,22
5.5,36
3.0,4
6.0,20
2.5,0
5.0,70
4.5,79
5.5,4
3.0,1
4.5,7
4.5,43
3.5,28
5.5,3
4.0,72
4.5,166
6.0,26
5.5,109
5.0,2
6.0,35
2.5,114
6.0,37
4.0,64
7.0,7
3.0,52
7.0,22
5.5,127
4.5,7
5.0,25
6.0,7
5.5,31
5.0,4
4.5,15
5.0,25
6.0,10
6.0,6
3.5,1
4.0,4
6.0,79
4.5,7
3.5,1
6.5,25
5.0,3
6.5,40
5.0,52
4.5,19
4.0,22
5.0,7
5.5,34
2.5,4
2.5,43
6.5,88
4.5,28
6.0,167
6.5,10
6.0,82
4.5,32
3.0,7
3.0,1
4.5,101
4.5,7
6.0,7
3.5,25
5.0,128
5.5,25
2.5,1
4.5,28
2.5,0
6.5,43
4.5,4
3.5,2
6.0,106
5.5,2
7.0,13
5.5,37
6.0,91
4.0,4
7.0,4
5.5,3
4.5,34
4.5,145
5.0,103
2.5,140
7.0,102
5.0,40
5.5,55
4.0,13
4.0,82
3.5,217
4.5,5
6.0,23
6.0,7
1.5,1
4.5,3
5.0,100
6.5,51
5.0,28
4.5,127
3.0,1
4.0,187
4.0,4
4.5,23
3.0,4
5.0,91
6.0,15
6.0,8
4.5,4
4.0,172
4.5,16
4.5,28
3.0,1
5.5,6
6.0,61
3.5,85
4.0,2
5.5,4
5.5,10
6.0,5
5.5,242
2.0,4
6.0,26
4.5,7
1.5,1
5.0,151
6.0,4
5.0,13
4.0,193
5.5,4
4.5,62
3.0,2
4.5,19
6.5,115
3.5,4
1.5,7
3.0,7
3.5,55
3.0,0
4.0,2
4.0,22
3.5,64
5.0,70
3.5,2
6.0,37
4.0,3
4.0,22
5.5,106
3.0,52
6.5,49
6.0,22
4.0,160
4.5,1
3.0,28
4.0,3
6.0,26
4.5,4
4.0,4
5.5,23
4.0,13
5.5,31
6.5,13
5.5,4
3.5,2
4.5,4
6.0,10
4.0,4
6.0,163
2.0,163
2.0,1
3.5,40
5.5,52
4.5,13
5.5,28
4.0,7
5.5,10
5.5,52
2.5,16
5.0,32
4.5,126
4.5,2
4.0,104
6.5,55
5.5,31
5.5,7
4.5,97
4.0,10
3.5,7
7.0,22
4.5,4
3.0,4
3.0,3
5.5,7
5.5,4
5.0,70
5.0,10
4.0,4
5.5,10
4.5,10
3.5,4
6.0,7
6.5,28
1.5,1
5.5,7
5.5,91
3.0,1
2.5,3
6.0,77
5.0,70
3.0,67
5.0,169
5.5,61
6.0,9
3.5,61
4.5,79
6.5,7
5.5,41
5.0,4
4.5,44
2.5,3
4.5,58
4.5,19
5.5,4
4.0,99
4.5,57
4.5,112
8.0,156
5.0,79
6.5,19
4.0,43
4.5,12
4.0,16
3.5,4
5.0,49
3.5,2
5.5,112
4.5,4
6.5,58
5.0,19
3.0,49
4.0,10
4.5,103
7.5,46
5.0,4
6.0,6
5.0,4
3.5,2
4.0,30
5.5,94
6.5,7
4.5,2
4.0,4
5.5,7
4.5,4
6.0,21
5.0,43
4.5,148
4.0,10
5.0,91
4.0,10
3.0,46
3.5,10
7.5,6
5.5,4
6.0,13
3.5,1
6.0,4
5.5,139
5.0,4
6.5,20
6.0,43
4.0,8
5.0,3
3.0,10
6.0,31
4.5,10
3.0,4
2.5,1
6.5,22
4.0,34
4.5,67
4.5,4
4.5,2
3.0,5
5.5,22
5.5,5
5.5,13
3.0,31
5.0,7
4.5,135
4.5,58
5.5,4
6.5,24
4.5,13
5.5,112
5.0,37
5.5,10
4.5,115
7.0,5
5.0,187
3.5,0
5.0,6
4.5,4
4.5,4
4.0,4
5.5,46
5.0,13
7.0,13
4.0,37
5.0,4
5.5,142
4.5,22
3.0,37
5.5,7
3.0,1
3.0,2
5.0,31
5.5,7
5.5,37
5.5,4
4.5,7
5.5,4
5.5,15
3.5,1
3.5,2
5.5,4
5.0,43
5.0,25
4.0,82
2.5,0
5.5,4
4.0,1
7.0,16
4.0,19
5.0,7
6.5,67
5.5,10
5.0,64
6.0,7
5.5,4
6.0,3
4.0,21
6.0,40
2.0,1
8.5,25
3.5,13
5.5,87
4.0,1
6.5,28
4.5,19
5.5,13
5.0,4
3.0,4
4.5,1
6.5,49
4.5,4
6.0,28
5.5,7
6.5,101
3.5,64
5.0,4
6.5,35
5.5,34
4.5,57
3.5,4
5.0,163
6.0,7
6.0,10
5.0,85
4.5,4
6.5,34
4.0,39
5.5,22
5.5,4
4.5,112
5.0,154
3.5,124
5.0,5
7.0,13
4.0,4
4.0,25
7.0,7
5.0,4
3.5,88
4.5,94
6.5,34
5.0,16
4.5,1
2.5,1
5.0,10
6.5,61
4.5,4
7.0,43
4.0,76
4.0,49
1.5,1
5.0,61
4.0,4
4.0,13
4.0,16
6.5,178
3.0,22
5.0,73
3.0,1
4.5,43
4.5,27
4.0,82
5.5,133
5.5,173
3.0,4
3.5,25
5.0,50
5.0,2
5.5,4
5.0,61
5.0,79
7.0,10
7.0,157
7.0,10
5.0,6
4.5,10
5.0,40
4.0,4
5.0,13
5.0,51
1.5,1
3.0,1
5.0,123
4.0,64
5.5,2
5.0,106
5.0,58
4.5,154
2.5,22
4.0,5
6.5,79
5.0,4
5.5,5
5.0,43
6.5,16
3.0,1
4.0,1
6.0,226
6.5,49
4.0,16
4.5,2
5.5,10
5.5,10
6.0,4
3.5,40
4.5,40
6.0,22
7.5,21
4.5,4
5.5,25
3.5,1
6.0,13
4.0,3
4.0,10
7.0,16
4.5,118
6.0,13
5.0,4
5.0,175
4.0,21
7.0,7
7.0,19
5.0,4
4.0,1
4.5,13
6.5,34
5.0,103
3.5,4
4.5,2
3.5,5
3.5,60
5.5,4
3.0,62
5.5,55
3.5,5
5.0,69
2.0,1
5.5,3
3.0,1
2.5,1
4.0,49
8.0,91
4.0,16
6.0,11
7.0,88
3.5,10
4.5,4
5.5,35
3.5,4
4.5,7
3.5,1
4.5,4
6.0,3
4.5,3
5.0,43
6.0,58
7.0,31
8.5,49
5.0,40
4.5,22
1.5,1
5.0,3
4.0,5
3.5,31
3.5,17
4.0,4
2.0,1
3.0,2
5.5,4
8.0,7
3.5,271
4.5,8
5.5,37
5.5,106
4.5,1
5.5,13
4.5,7
7.5,13
5.5,6
4.5,16
4.5,103
4.5,2
3.5,0
5.0,25
4.5,4
4.5,67
5.5,4
4.5,125
4.5,4
7.0,97
3.5,13
5.0,40
4.5,2
2.0,1
4.5,4
6.0,394
5.5,25
6.0,4
5.5,22
6.0,7
5.0,73
6.5,10
5.0,13
6.0,10
2.5,1
6.5,166
3.5,139
5.0,35
3.0,1
6.5,2
2.0,73
3.5,43
5.0,82
5.0,4
5.0,36
5.5,4
6.0,11
5.0,20
5.5,13
2.5,49
3.0,4
3.5,4
2.0,4
5.5,49
4.5,4
5.5,22
5.0,19
4.5,28
3.0,13
3.5,23
4.5,20
4.5,70
5.0,64
4.5,18
3.5,1
4.5,76
4.0,3
7.5,11
5.5,52
5.5,49
5.0,10
5.0,10
5.0,46
5.5,43
5.0,13
6.0,64
5.0,4
6.5,15
5.0,19
6.0,139
2.5,1
3.5,89
4.5,250
4.0,43
3.0,0
3.0,193
5.5,12
4.5,25
2.5,10
4.5,4
6.0,7
5.0,55
4.0,7
5.0,6
5.0,40
7.5,33
3.5,34
5.5,5
6.0,3
6.0,4
3.5,4
5.5,13
4.0,0
5.0,7
3.5,1
6.5,8
3.5,0
4.5,2
3.0,13
4.5,55
6.5,8
7.0,22
5.5,103
5.0,30
4.0,4
4.5,1
4.0,2
4.5,4
4.5,3
3.5,2
3.0,55
5.5,7
4.0,88
5.5,134
3.5,1
5.0,7
5.0,318
6.5,165
6.5,29
8.0,166
2.5,73
5.5,13
4.0,5
4.5,7
4.5,121
5.5,25
4.0,4
3.5,4
4.0,7
6.5,6
5.0,4
5.0,3
5.5,19
5.5,7
4.5,2
5.0,46
4.5,4
4.5,4
4.5,7
5.0,15
6.0,49
6.0,16
4.0,2
5.0,5
5.0,6
5.0,55
6.0,4
5.5,12
5.0,85
3.5,2
4.5,151
4.0,34
5.5,14
2.5,43
6.0,16
5.0,310
6.0,4
2.5,143
2.0,28
5.0,34
7.0,31
2.5,1
4.5,79
5.0,7
4.5,13
7.5,35
4.0,4
4.5,28
3.0,7
5.0,40
6.5,8
6.0,16
6.5,16
5.5,3
4.5,2
5.0,397
5.5,7
3.5,10
6.0,43
3.5,1
3.0,26
5.0,13
4.5,10
6.0,31
4.5,16
2.5,1
5.5,58
2.5,4
4.0,13
3.5,7
5.5,251
6.5,32
5.0,10
6.0,22
4.5,52
3.5,46
3.5,28
4.0,3
2.0,0
5.5,118
4.5,82
